id,price,latitude,longitude,ln_price,f_property_type,f_room_type,f_neighbourhood_cleansed,n_accommodates,n_bedrooms,n_beds,n_bathrooms,n_number_of_reviews,n_reviews_per_month,n_review_scores_rating,n_minimum_nights,n_availability_365,n_host_listings_count,p_host_response_rate,d_host_is_superhost,d_instant_bookable,d_host_identity_verified,n_days_since,d_wifi,d_airconditioning,d_heating,d_kitchen,d_washer,d_dryer,d_tv,d_hairdryer,d_iron,d_elevator,d_freeparking,d_pool,d_dishesandsilverware,d_hottub,d_gym,d_selfcheckin,d_smokingallowed,d_petsallowed,d_hotwater,d_coffeemaker,d_dishwasher,d_microwave,d_refrigerator,d_balcony,d_fireextinguisher,d_smokealarm,d_carbonmonoxidealarm,d_dedicatedworkspace,d_essentials,d_hangers,d_bedlinens,n_amenities_count,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,ln_number_of_reviews,f_bathroom,f_number_of_reviews,f_minimum_nights,flag_days_since,flag_review_scores_rating,flag_reviews_per_month,flag_host_response_rate,ln_days_since,ln_days_since2,ln_days_since3,ln_review_scores_rating
1206419376415103627,150.0,39.46521127109369,-0.3309058025479316,5.0106352940962555,Apartment,Entire home/apt,CABANYAL-CANYAMELAR,3.0,2.0,2.0,1.0,11.0,1.48,4.55,2.0,293.0,1.0,100.0,0,0,1,222.0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,33,9.0,1.3862943611198906,1.9218120556728056,1.0986122886681098,2.4849066497880004,1,2,2,0,0,0,0,5.407171771460119,29.237506566075158,158.0922201719615,1.5173226235262947
1330237876598165946,67.0,39.4757,-0.38354,4.204692619390966,Apartment,Entire home/apt,EL PILAR,4.0,3.0,3.0,2.0,0.0,1.2,4.77,31.0,346.0,2.0,60.0,0,0,1,649.0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,16.0,1.6094379124341003,2.5902903939802346,1.3862943611198906,0.0,2,0,4,1,1,1,0,6.476972362889683,41.95117098963676,271.7165750907367,1.5644405465033644
1329962887576908123,67.0,39.4749402499338,-0.3814682340771873,4.204692619390966,Apartment,Entire home/apt,EL PILAR,4.0,3.0,3.0,2.0,0.0,1.2,4.77,31.0,365.0,2.0,60.0,0,0,1,649.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,16.0,1.6094379124341003,2.5902903939802346,1.3862943611198906,0.0,2,0,4,1,1,1,0,6.476972362889683,41.95117098963676,271.7165750907367,1.5644405465033644
1072440500810541573,183.0,39.47545605512804,-0.3811040148139,5.209486152841421,Apartment,Entire home/apt,EL PILAR,4.0,2.0,3.0,1.0,12.0,1.0,5.0,6.0,136.0,1.0,100.0,1,0,1,360.0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,39,16.0,1.6094379124341003,2.5902903939802346,1.3862943611198906,2.5649493574615367,1,2,3,0,0,0,0,5.8888779583328805,34.67888360813883,204.21971329956023,1.6114359150967734
1121689368051432861,999.0,39.46437710000327,-0.3484391140185539,6.906754778648554,Apartment,Entire home/apt,CAMI FONDO,2.0,1.0,1.0,1.0,0.0,1.2,4.77,1.0,270.0,2.0,100.0,0,1,0,649.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.0,1.0986122886681098,1.206948960812582,0.6931471805599453,0.0,1,0,1,1,1,1,1,6.476972362889683,41.95117098963676,271.7165750907367,1.5644405465033644
1121678311307099230,799.0,39.4641442754037,-0.3454311956156027,6.683360945766275,Apartment,Entire home/apt,AIORA,2.0,1.0,0.0,1.0,0.0,1.2,4.77,1.0,253.0,2.0,100.0,0,1,0,649.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,1.0986122886681098,1.206948960812582,0.0,0.0,1,0,1,1,1,1,1,6.476972362889683,41.95117098963676,271.7165750907367,1.5644405465033644
34501873,184.0,39.47489,-0.38268,5.214935757608986,Apartment,Entire home/apt,EL PILAR,4.0,2.0,2.0,2.0,195.0,2.76,4.83,2.0,253.0,1.0,100.0,1,0,1,2117.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,24,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,5.278114659230517,2,3,2,0,0,0,0,7.658227526161352,58.64844884245542,449.143165291958,1.5769147207285403
40108531,88.0,39.4709711838042,-0.3880290907477444,4.477336814478207,Apartment,Entire home/apt,LA PETXINA,2.0,1.0,1.0,1.0,0.0,1.2,4.77,32.0,144.0,1.0,100.0,0,0,1,649.0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4.0,1.0986122886681098,1.206948960812582,0.6931471805599453,0.0,1,0,4,1,1,1,1,6.476972362889683,41.95117098963676,271.7165750907367,1.5644405465033644
936778999802907723,132.0,39.46507356558625,-0.3325957440264271,4.882801922586371,Apartment,Entire home/apt,CABANYAL-CANYAMELAR,4.0,3.0,3.0,2.0,6.0,0.76,4.5,3.0,254.0,1.0,60.0,0,0,1,236.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,16.0,1.6094379124341003,2.5902903939802346,1.3862943611198906,1.9459101490553132,2,1,3,0,0,0,0,5.4680601411351315,29.899681707070755,163.4932577750608,1.506297153514587
1220346151414235990,131.0,39.47682976278743,-0.3817144148193407,4.875197323201151,Apartment,Entire home/apt,EL CARME,4.0,2.0,2.0,1.0,0.0,1.2,4.77,11.0,260.0,1.0,100.0,0,0,1,649.0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,31,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,0.0,1,0,4,1,1,1,1,6.476972362889683,41.95117098963676,271.7165750907367,1.5644405465033644
811119129566879523,160.0,39.46602053998379,-0.3339234344209529,5.075173815233827,Apartment,Entire home/apt,CABANYAL-CANYAMELAR,4.0,2.0,2.0,1.5,4.0,0.2,5.0,14.0,14.0,2.0,0.0,0,0,1,606.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,54,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,1.6094379124341003,1,1,4,0,0,0,0,6.408528791059498,41.069241265838514,263.19341507909496,1.6114359150967734
21857008,131.0,39.46906,-0.34524,4.875197323201151,Apartment,Entire home/apt,CIUTAT JARDI,5.0,3.0,5.0,1.5,81.0,0.92,4.79,3.0,210.0,1.0,100.0,1,0,1,2632.0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,43,25.0,1.791759469228055,3.210401995568401,1.791759469228055,4.406719247264253,1,3,3,0,0,0,0,7.87587915949631,62.0294725349883,488.5366300128631,1.5686159179138452
1287618895077256768,122.0,39.47627,-0.39368,4.804021044733257,Apartment,Entire home/apt,LA PETXINA,3.0,1.0,2.0,1.0,1.0,0.29,5.0,2.0,350.0,4.0,100.0,0,0,1,104.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9.0,1.3862943611198906,1.9218120556728056,1.0986122886681098,0.6931471805599453,1,1,2,0,0,0,0,4.653960350157523,21.659346940838336,100.80174187296726,1.6114359150967734
1094737655670585290,167.0,39.4734,-0.37987,5.117993812416755,Apartment,Entire home/apt,EL MERCAT,3.0,1.0,2.0,1.5,10.0,0.79,4.6,30.0,85.0,4.0,100.0,0,0,1,377.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,33,9.0,1.3862943611198906,1.9218120556728056,1.0986122886681098,2.3978952727983707,1,1,4,0,0,0,0,5.934894195619588,35.22296911319908,209.04459494241323,1.528227857008557
1094834084382559312,217.0,39.471587204631305,-0.379899587970071,5.37989735354046,Apartment,Entire home/apt,EL PILAR,4.0,2.0,2.0,2.0,15.0,1.19,4.4,30.0,80.0,4.0,100.0,0,0,1,377.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,12,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,2.772588722239781,2,2,4,0,0,0,0,5.934894195619588,35.22296911319908,209.04459494241323,1.4838746894587547
1151260401751675907,114.0,39.467486486118645,-0.346901860153598,4.736198448394496,Apartment,Entire home/apt,AIORA,3.0,1.0,2.0,1.0,12.0,1.22,4.5,2.0,134.0,4.0,100.0,0,0,1,293.0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,28,9.0,1.3862943611198906,1.9218120556728056,1.0986122886681098,2.5649493574615367,1,2,2,0,0,0,0,5.683579767338681,32.30307897170162,183.59712606630694,1.506297153514587
634043862897470767,106.0,39.463177,-0.332644,4.663439094112067,Apartment,Entire home/apt,CABANYAL-CANYAMELAR,5.0,2.0,5.0,1.0,9.0,0.29,4.89,10.0,155.0,1.0,100.0,0,0,0,946.0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,50,25.0,1.791759469228055,3.210401995568401,1.791759469228055,2.302585092994046,1,1,4,0,0,0,0,6.853299093186078,46.96770846066512,321.8837538025044,1.5892352051165808
1199174303173236280,129.0,39.46692216887391,-0.3342418000102043,4.859812404361672,Apartment,Entire home/apt,CABANYAL-CANYAMELAR,4.0,1.0,2.0,1.0,5.0,0.69,4.4,2.0,74.0,2.0,100.0,0,0,1,216.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,23,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,1.791759469228055,1,1,2,0,0,0,0,5.37989735354046,28.94329553463164,155.71195904950417,1.4838746894587547
667219471427969819,172.0,39.47518,-0.38198,5.147494476813453,Apartment,Entire home/apt,EL PILAR,3.0,1.0,2.0,1.0,75.0,2.33,4.93,1.0,257.0,1.0,100.0,1,1,1,964.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,34,9.0,1.3862943611198906,1.9218120556728056,1.0986122886681098,4.330733340286331,1,3,1,0,0,0,0,6.872128101338986,47.226144641212976,324.5441157067793,1.597365331199831
1255064724113754417,171.0,39.4698785,-0.388294,5.14166355650266,Apartment,Entire home/apt,ARRANCAPINS,4.0,2.0,3.0,2.0,2.0,0.57,4.5,1.0,341.0,1.0,90.0,0,1,1,104.0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,37,16.0,1.6094379124341003,2.5902903939802346,1.3862943611198906,1.0986122886681098,2,1,1,0,0,0,0,4.653960350157523,21.659346940838336,100.80174187296726,1.506297153514587
1227372117624022994,107.0,39.46378,-0.3303,4.672828834461906,House,Private room,CABANYAL-CANYAMELAR,2.0,1.0,1.0,1.0,2.0,0.36,3.0,1.0,88.0,2.0,60.0,0,0,1,167.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4.0,1.0986122886681098,1.206948960812582,0.6931471805599453,1.0986122886681098,1,1,1,0,0,0,0,5.123963979403259,26.25500686222208,134.5297094410113,1.1019400787607843
1244227570488443437,70.0,39.463959131638994,-0.3302509549864304,4.248495242049359,House,Private room,CABANYAL-CANYAMELAR,1.0,0.0,1.0,1.0,5.0,0.87,4.8,1.0,364.0,2.0,60.0,0,0,1,172.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1.0,0.6931471805599453,0.4804530139182014,0.6931471805599453,1.791759469228055,1,1,1,0,0,0,0,5.153291594497779,26.556414257921464,136.85294637534767,1.5706970841176697
577163065365796694,199.0,39.48756,-0.36946,5.293304824724492,Apartment,Entire home/apt,SANT ANTONI,4.0,2.0,2.0,1.0,72.0,2.03,4.63,5.0,262.0,2.0,100.0,0,0,1,1061.0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,25,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,4.290459441148391,1,3,3,0,0,0,0,6.967909201801884,48.55175864455537,338.30424582306154,1.534714366238164
6406953,169.0,39.47591,-0.38118,5.1298987149230735,Apartment,Entire home/apt,EL PILAR,5.0,3.0,3.0,2.0,274.0,2.54,4.78,5.0,136.0,2.0,100.0,0,0,1,3240.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,48,25.0,1.791759469228055,3.210401995568401,1.3862943611198906,5.616771097666572,2,3,3,0,0,0,0,8.083637203141548,65.3451904320141,528.2268124225983,1.5665304114228238
5003768,100.0,39.47633,-0.3789,4.605170185988092,Apartment,Entire home/apt,LA SEU,4.0,1.0,2.0,1.0,166.0,1.37,4.48,5.0,274.0,1.0,100.0,0,0,1,3647.0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,13,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,5.117993812416755,1,3,3,0,0,0,0,8.201934351194222,67.27172710129977,551.758289376314,1.501852701754163
538293038003271433,142.0,39.47988,-0.37897,4.955827057601261,Apartment,Entire home/apt,EL CARME,2.0,1.0,1.0,1.0,117.0,3.12,4.9,5.0,87.0,1.0,100.0,1,0,1,1125.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,57,4.0,1.0986122886681098,1.206948960812582,0.6931471805599453,4.770684624465665,1,3,3,0,0,0,0,7.026426808699636,49.37067369801295,346.8994252352802,1.5912739418064292
9896283,149.0,39.46258,-0.34542,5.003946305945459,Apartment,Entire home/apt,LA CREU DEL GRAU,6.0,3.0,4.0,1.0,247.0,2.21,4.83,2.0,49.0,5.0,100.0,1,0,1,3359.0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,30,36.0,1.9459101490553132,3.7865663081964716,1.6094379124341003,5.5134287461649825,1,3,2,0,0,0,0,8.11969625295725,65.92946724028799,535.3272481104341,1.5769147207285403
11258070,149.0,39.46235,-0.34566,5.003946305945459,Apartment,Entire home/apt,LA CREU DEL GRAU,5.0,3.0,3.0,1.0,283.0,2.57,4.73,2.0,180.0,5.0,100.0,1,0,1,3303.0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,29,25.0,1.791759469228055,3.210401995568401,1.3862943611198906,5.648974238161206,1,3,2,0,0,0,0,8.102889134640868,65.65681232828105,532.0098712299831,1.556037135706985
13288540,129.0,39.4676,-0.32904,4.859812404361672,Apartment,Entire home/apt,CABANYAL-CANYAMELAR,4.0,0.0,3.0,1.0,225.0,2.14,4.81,10.0,189.0,5.0,100.0,1,1,1,3155.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,44,16.0,1.6094379124341003,2.5902903939802346,1.3862943611198906,5.420534999272286,1,3,4,0,0,0,0,8.057060681965766,64.91622683287865,523.0339788367576,1.5727739280625088
1302759824392026505,184.0,39.47948,-0.38214,5.214935757608986,Apartment,Entire home/apt,EL CARME,6.0,2.0,3.0,2.0,13.0,5.57,4.77,2.0,74.0,6.0,100.0,0,1,1,69.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,22,36.0,1.9459101490553132,3.7865663081964716,1.3862943611198906,2.6390573296152584,2,2,2,0,0,0,0,4.248495242049359,18.049711821716045,76.68411479492269,1.5644405465033644
37295290,35.0,39.48086,-0.38007,3.5553480614894135,Apartment,Entire home/apt,EL CARME,2.0,1.0,1.0,1.0,32.0,0.47,4.47,31.0,247.0,2.0,100.0,0,0,1,2044.0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,14,4.0,1.0986122886681098,1.206948960812582,0.6931471805599453,3.4965075614664802,1,2,4,0,0,0,0,7.623153068476902,58.112462705428804,443.0001983896391,1.4996230464268936
37295006,40.0,39.47897,-0.38024,3.6888794541139363,Apartment,Entire home/apt,EL CARME,2.0,1.0,1.0,1.0,31.0,0.45,4.45,31.0,234.0,2.0,100.0,0,0,1,2043.0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,19,4.0,1.0986122886681098,1.206948960812582,0.6931471805599453,3.4657359027997265,1,2,4,0,0,0,0,7.622663951323595,58.10500571480824,442.9149324537203,1.4951487660319727
790393449802742703,114.0,39.47788,-0.38064,4.736198448394496,Apartment,Entire home/apt,EL CARME,3.0,1.0,2.0,1.0,117.0,4.43,4.84,3.0,195.0,4.0,96.0,1,0,1,791.0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,48,9.0,1.3862943611198906,1.9218120556728056,1.0986122886681098,4.770684624465665,1,3,3,0,0,0,0,6.674561391814426,44.549769773099726,297.35017334175274,1.5789787049493917
1374153066725968077,126.0,39.47970795000487,-0.3828278596353434,4.836281906951478,Apartment,Entire home/apt,EL CARME,3.0,2.0,2.0,1.0,0.0,1.2,4.77,3.0,139.0,4.0,96.0,1,0,1,649.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,36,9.0,1.3862943611198906,1.9218120556728056,1.0986122886681098,0.0,1,0,3,1,1,1,0,6.476972362889683,41.95117098963676,271.7165750907367,1.5644405465033644
1141609661664226243,100.0,39.4718204694078,-0.3292852053491021,4.605170185988092,House,Entire home/apt,CABANYAL-CANYAMELAR,2.0,1.0,2.0,1.0,33.0,3.18,4.85,3.0,226.0,4.0,96.0,1,0,1,310.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,45,4.0,1.0986122886681098,1.206948960812582,1.0986122886681098,3.5263605246161616,1,2,3,0,0,0,0,5.739792912179234,32.94522267470297,189.0987555984267,1.5810384379124023
1074555674922069809,163.0,39.4769,-0.37789,5.093750200806762,Apartment,Entire home/apt,LA SEU,4.0,2.0,3.0,1.0,57.0,4.22,4.88,3.0,135.0,2.0,100.0,0,0,1,404.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,47,16.0,1.6094379124341003,2.5902903939802346,1.3862943611198906,4.060443010546419,1,3,3,0,0,0,0,6.003887067106539,36.046659914569155,216.42007527346945,1.5871923034867805
49697291,157.0,39.47797,-0.38063,5.056245805348308,Apartment,Entire home/apt,EL CARME,2.0,1.0,1.0,1.0,65.0,1.43,4.72,4.0,334.0,1.0,100.0,0,1,1,1363.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,15,4.0,1.0986122886681098,1.206948960812582,0.6931471805599453,4.189654742026425,1,3,3,0,0,0,0,7.218176838403408,52.102076870463414,376.08200449909293,1.5539252025038415
1192539496426011861,236.0,39.46028218958016,-0.3893238203254429,5.4638318050256105,Apartment,Entire home/apt,PATRAIX,5.0,2.0,3.0,2.0,4.0,0.55,4.75,1.0,284.0,5.0,100.0,1,1,1,217.0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,36,25.0,1.791759469228055,3.210401995568401,1.3862943611198906,1.6094379124341003,2,1,1,0,0,0,0,5.384495062789089,28.992787081200074,156.11151889521707,1.5602476682433286
1107803519915163783,379.0,39.45171,-0.39258,5.937536205082426,Apartment,Entire home/apt,L'HORT DE SENABRE,7.0,3.0,5.0,2.0,16.0,1.32,4.81,1.0,218.0,5.0,100.0,1,1,1,364.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,25,49.0,2.0794415416798357,4.324077125263812,1.791759469228055,2.833213344056216,2,2,1,0,0,0,0,5.8998973535824915,34.808788782809685,205.36828082111077,1.5727739280625088
1117265665313472319,131.0,39.46083391921622,-0.3891160019280253,4.875197323201151,Apartment,Entire home/apt,PATRAIX,5.0,2.0,3.0,2.0,3.0,0.28,5.0,1.0,274.0,5.0,100.0,1,1,1,321.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,35,25.0,1.791759469228055,3.210401995568401,1.3862943611198906,1.3862943611198906,2,1,1,0,0,0,0,5.7745515455444085,33.345445552149314,192.55499415003075,1.6114359150967734
1110821279745595627,352.0,39.46240661452057,-0.3899565344291792,5.863631175598097,Apartment,Entire home/apt,PATRAIX,7.0,3.0,5.0,2.0,11.0,0.91,4.64,1.0,211.0,5.0,100.0,1,1,1,360.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,36,49.0,2.0794415416798357,4.324077125263812,1.791759469228055,2.4849066497880004,2,2,1,0,0,0,0,5.8888779583328805,34.67888360813883,204.21971329956023,1.5368672195992648
1107802998613426854,300.0,39.46078057697021,-0.3893754008197366,5.703782474656201,Apartment,Entire home/apt,PATRAIX,5.0,2.0,3.0,2.0,1.0,0.08,5.0,1.0,282.0,5.0,100.0,1,1,1,364.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,37,25.0,1.791759469228055,3.210401995568401,1.3862943611198906,0.6931471805599453,2,1,1,0,0,0,0,5.8998973535824915,34.808788782809685,205.36828082111077,1.6114359150967734
17679643,152.0,39.4791,-0.38103,5.0238805208462765,Apartment,Entire home/apt,EL CARME,2.0,1.0,1.0,1.0,168.0,1.73,4.46,1.0,279.0,1.0,100.0,0,1,1,2917.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,24,4.0,1.0986122886681098,1.206948960812582,0.6931471805599453,5.1298987149230735,1,3,1,0,0,0,0,7.978653729082731,63.658915328605765,507.9124421759422,1.4973884086254774
1094836263853313056,84.0,39.465531797299214,-0.3432377162473362,4.430816798843313,House,Entire home/apt,AIORA,3.0,2.0,2.0,1.0,4.0,1.0,4.75,11.0,59.0,1.0,100.0,0,0,1,119.0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,22,9.0,1.3862943611198906,1.9218120556728056,1.0986122886681098,1.6094379124341003,1,1,4,0,0,0,0,4.787491742782046,22.92007718720627,109.72968027767716,1.5602476682433286
50987060,134.0,39.47576,-0.37512,4.897839799950911,Apartment,Entire home/apt,LA SEU,4.0,1.0,2.0,1.5,160.0,3.6,4.83,3.0,55.0,1.0,100.0,0,0,1,1334.0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,41,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,5.081404364984463,1,3,3,0,0,0,0,7.19668657083435,51.79229759882748,372.73293260213785,1.5769147207285403
803949397195143596,160.0,39.46473,-0.34362,5.075173815233827,Apartment,Entire home/apt,AIORA,5.0,3.0,5.0,2.0,25.0,1.05,4.76,15.0,173.0,1.0,100.0,0,0,1,713.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,50,25.0,1.791759469228055,3.210401995568401,1.791759469228055,3.258096538021482,2,2,4,0,0,0,1,6.570882962339584,43.176502904764625,283.70774731032344,1.5623463049002497
654744160718820471,159.0,39.47892,-0.38194,5.0689042022202315,Apartment,Entire home/apt,EL CARME,3.0,1.0,2.0,1.5,66.0,2.02,4.24,3.0,256.0,1.0,100.0,0,1,1,978.0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,24,9.0,1.3862943611198906,1.9218120556728056,1.0986122886681098,4.204692619390966,1,3,3,0,0,0,0,6.88653164253051,47.42431806357397,326.5890669702334,1.4469189829363254
1044209758603343750,94.0,39.48079014832736,-0.357670243902176,4.543294782270004,Apartment,Entire home/apt,BENIMACLET,6.0,3.0,3.0,2.0,21.0,1.55,4.86,1.0,185.0,3.0,90.0,0,0,1,406.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,35,36.0,1.9459101490553132,3.7865663081964716,1.3862943611198906,3.091042453358316,2,2,1,0,0,0,0,6.008813185442595,36.10583589754878,216.95322281261767,1.5830939370944985
918650984690522177,157.0,39.4755371,-0.3287657,5.056245805348308,Apartment,Entire home/apt,LA MALVA-ROSA,6.0,3.0,3.0,2.0,48.0,2.42,4.56,1.0,356.0,3.0,90.0,0,0,1,595.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,39,36.0,1.9459101490553132,3.7865663081964716,1.3862943611198906,3.8918202981106265,2,2,1,0,0,0,0,6.39024066706535,40.835175783015806,260.94660093538977,1.5195132049061133
17639779,150.0,39.47125,-0.35084,5.0106352940962555,Apartment,Entire home/apt,L'AMISTAT,4.0,3.0,3.0,3.0,0.0,1.2,4.77,50.0,173.0,1.0,100.0,0,0,1,649.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,16.0,1.6094379124341003,2.5902903939802346,1.3862943611198906,0.0,2,0,4,1,1,1,1,6.476972362889683,41.95117098963676,271.7165750907367,1.5644405465033644
857889050953875065,121.0,39.4638745,-0.3896963,4.795790545596741,Apartment,Entire home/apt,PATRAIX,4.0,1.0,3.0,2.0,7.0,0.31,3.86,1.0,66.0,1.0,100.0,0,1,1,683.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,34,16.0,1.6094379124341003,2.5902903939802346,1.3862943611198906,2.0794415416798357,2,1,1,0,0,0,0,6.52795791762255,42.61423457425094,278.18392999240604,1.3532545070416904
53923695,250.0,39.46742,-0.38821,5.521460917862246,Apartment,Entire home/apt,ARRANCAPINS,2.0,1.0,1.0,1.0,1.0,0.03,5.0,300.0,365.0,3.0,100.0,0,1,1,1153.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.0,1.0986122886681098,1.206948960812582,0.6931471805599453,0.6931471805599453,1,1,4,0,0,0,1,7.050989447068045,49.71645218266494,350.55017968563357,1.6114359150967734
